ID_Contrato,Nome_Assessoria,Data_Envio_Assessoria,Dias_Em_Atraso_Inicial,Valor_Inadimplente_Inicial,Status_Cobranca,Score_Interno_Risco,Regiao_Cliente
CONTR_2026_09600,Vértice Asset & Cobrança,2026-01-26,121,"R$ 1.811,80",Ajuizado,20.0,Sul
CONTR_2026_09601,Fênix Recuperação de Crédito,2026-01-23,100,"R$ 5.129,55",Em Aberto,29.0,Sudeste
CONTR_2026_09602,Acerta Crédito Integrado,2026-01-13,117,"R$ 7.394,49",Acordo Firmado,54.0,Nordeste
CONTR_2026_09603,Fênix Recuperação de Crédito,2026-03-31,70,"R$ 1.696,29",Em Aberto,53.0,Centro-Oeste
CONTR_2026_09604,Fênix Recuperação de Crédito,2026-01-03,49,"R$ 3.326,33",Acordo Firmado,90.0,Sul
CONTR_2026_09605,Nexus Mediação Financeira,2026-01-29,105,"R$ 2.240,19",Ajuizado,83.0,Sudeste
CONTR_2026_09606,Acerta Crédito Integrado,2026-03-07,111,"R$ 19.731,34",Em Aberto,8.0,Sudeste
CONTR_2026_09607,Acerta Crédito Integrado,2026-03-05,92,"R$ 3.115,30",Em Aberto,20.0,sudeste
CONTR_2026_09608,Vértice Asset & Cobrança,2026-01-28,107,"R$ 7.064,07",Ajuizado,65.0,Nordeste
CONTR_2026_09609,Fênix Recuperação de Crédito,2026-03-28,64,"R$ 13.731,70",Acordo Firmado,80.0,Norte
CONTR_2026_09610,Acerta Crédito Integrado,2026-02-05,118,"R$ 11.145,74",Em Aberto,58.0,Sudeste
CONTR_2026_09611,Nexus Mediação Financeira,2026-04-23,125,"R$ 3.704,16",Acordo Firmado,65.0,Nordeste
CONTR_2026_09612,Fênix Recuperação de Crédito,2026-01-06,-999,"R$ 3.061,93",Acordo Firmado,35.0,Sudeste
CONTR_2026_09613,fênix recuperação de crédito,2026-01-11,93,"R$ 9.483,91",Ajuizado,8.0,Sul
CONTR_2026_09614,Fênix Recuperação de Crédito,2026-02-07,125,"R$ 2.348,06",Ajuizado,8.0,Sudeste
CONTR_2026_09615,Vértice Asset & Cobrança ,2026-04-28,55,"R$ 7.517,22",Acordo Firmado,66.0,Sudeste
CONTR_2026_09616,Acerta Crédito Integrado,2026-02-03,107,"R$ 10.217,74",Em Aberto,28.0,Sul
CONTR_2026_09617,Nexus Mediação Financeira,2026-03-22,111,"R$ 10.659,68",Em Aberto,95.0,Sudeste
CONTR_2026_09618,fênix recuperação de crédito,2026-03-08,105,"R$ 1.244,79",Acordo Firmado,44.0,Sudeste
CONTR_2026_09619,Acerta Crédito Integrado,2026-04-18,61,"R$ 4.664,44",Acordo Firmado,16.0,Nordeste
CONTR_2026_09620,Fênix Recuperação de Crédito,2026-02-15,96,"R$ 3.412,65",Acordo Firmado,75.0,Nordeste
CONTR_2026_09621,Vértice Asset & Cobrança,2026-04-08,82,"R$ 20.482,92",Insucesso,,Sudeste
CONTR_2026_09622,Fênix Recuperação de Crédito,2026-03-27,31,"R$ 5.127,15",Acordo Firmado,78.0,Nordeste
CONTR_2026_09623,Vértice Asset & Cobrança,2026-01-29,54,"R$ 3.988,22",Acordo Firmado,37.0,Nordeste
CONTR_2026_09624,Acerta Crédito Integrado,2026-03-01,124,2600.97,Em Aberto,33.0,Sul
CONTR_2026_09625,Vértice Asset & Cobrança,2026-02-23,78,"R$ 10.542,02",Ajuizado,8.0,Nordeste
CONTR_2026_09626,Vértice Asset & Cobrança,2026-04-03,121,"R$ 3.123,69",Acordo Firmado,34.0,Nordeste
CONTR_2026_09627,Nexus Mediação Financeira,2026-03-10,124,"R$ 9.965,21",Acordo Firmado,13.0,Sudeste
CONTR_2026_09628,Acerta Crédito Integrado,2026-03-15,106,"R$ 12.310,00",Ajuizado,16.0,Sudeste
CONTR_2026_09629,Fênix Recuperação de Crédito,2026-03-15,71,"R$ 1.499,68",Em Aberto,36.0,Sul
CONTR_2026_09630,Vértice Asset & Cobrança,2026-04-27,118,"R$ 4.766,61",Acordo Firmado,54.0,Norte
CONTR_2026_09631,Fênix Recuperação de Crédito,2026-01-09,96,"R$ 3.926,86",Em Aberto,85.0,Nordeste
CONTR_2026_09632,Nexus Mediação Financeira,2026-03-26,91,3697.02,Em Aberto,81.0,Nordeste
CONTR_2026_09633,Fênix Recuperação de Crédito,2026-03-18,62,"R$ 3.521,84",Em Aberto,39.0,Sudeste
CONTR_2026_09634,Nexus Mediação Financeira,2026-01-10,74,"R$ 4.996,29",Em Aberto,53.0,Norte
CONTR_2026_09635,Vértice Asset & Cobrança,2026-04-12,63,"R$ 1.897,47",Acordo Firmado,34.0,Sudeste
CONTR_2026_09636,Fênix Recuperação de Crédito,2026-03-16,-999,"R$ 11.450,89",Insucesso,18.0,Sudeste
CONTR_2026_09637,fênix recuperação de crédito,2026-03-09,136,"R$ 5.282,03",Em Aberto,,Sudeste
CONTR_2026_09638,Fênix Recuperação de Crédito,2026-02-27,117,"R$ 3.331,74",Em Aberto,100.0,Nordeste
CONTR_2026_09639,Vértice Asset & Cobrança,2026-04-20,95,"R$ 2.592,15",Em Aberto,36.0,Sul
CONTR_2026_09640,Fênix Recuperação de Crédito,2026-04-05,80,5992.91,Acordo Firmado,5.0,Sudeste
CONTR_2026_09641,Vértice Asset & Cobrança,2026-04-23,104,"R$ 8.926,02",Acordo Firmado,28.0,Sul
CONTR_2026_09642,Nexus Mediação Financeira,2026-02-21,77,"R$ 4.106,77",Insucesso,49.0,Nordeste
CONTR_2026_09643,Vértice Asset & Cobrança,2026-02-03,89,"R$ 22.042,43",Em Aberto,69.0,Sul
CONTR_2026_09644,Fênix Recuperação de Crédito,2026-04-16,65,"R$ 5.034,70",Acordo Firmado,68.0,Centro-Oeste
CONTR_2026_09645,Vértice Asset & Cobrança,2026-02-04,109,"R$ 20.495,13",Acordo Firmado,3.0,Norte
CONTR_2026_09646,Nexus Mediação Financeira,2026-04-13,111,"R$ 17.630,50",Em Aberto,33.0,Sudeste
CONTR_2026_09647,Acerta Crédito Integrado,2026-04-13,117,"R$ 5.778,26",Insucesso,57.0,Nordeste
CONTR_2026_09648,Nexus Mediação Financeira,2026-02-02,106,"R$ 5.553,44",Em Aberto,52.0,Sudeste
CONTR_2026_09649,Nexus Mediação Financeira,2026-03-13,104,"R$ 1.758,42",Em Aberto,67.0,Sudeste
CONTR_2026_09650,Fênix Recuperação de Crédito,2026-02-01,58,"R$ 14.445,09",Em Aberto,72.0,Sudeste
CONTR_2026_09651,Vértice Asset & Cobrança,2026-02-24,57,"R$ 9.328,08",Em Aberto,23.0,Sul
CONTR_2026_09652,Fênix Recuperação de Crédito,2026-04-07,99,"R$ 4.670,37",Acordo Firmado,70.0,Nordeste
CONTR_2026_09653,Fênix Recuperação de Crédito,2026-01-08,123,"R$ 3.029,36",Acordo Firmado,27.0,Sudeste
CONTR_2026_09654,Fênix Recuperação de Crédito,2026-02-15,81,"R$ 10.317,68",Acordo Firmado,86.0,Nordeste
CONTR_2026_09655,Nexus Mediação Financeira,2026-01-14,90,"R$ 2.923,15",Em Aberto,34.0,Sul
CONTR_2026_09656,Nexus Mediação Financeira,2026-04-08,90,"R$ 5.102,88",Acordo Firmado,65.0,Sudeste
CONTR_2026_09657,fênix recuperação de crédito,2026-01-08,34,2308.39,Insucesso,36.0,Sudeste
CONTR_2026_09658,Fênix Recuperação de Crédito,2026-04-25,97,"R$ 9.361,32",Em Aberto,91.0,Nordeste
CONTR_2026_09659,Nexus Mediação Financeira,2026-04-16,73,"R$ 8.187,97",Acordo Firmado,9.0,Nordeste
CONTR_2026_09660,Acerta Crédito Integrado,2026-03-12,108,"R$ 2.924,96",Insucesso,25.0,Sudeste
CONTR_2026_09661,Nexus Mediação Financeira,2026-03-18,89,"R$ 1.824,17",Acordo Firmado,78.0,Sudeste
CONTR_2026_09662,Vértice Asset & Cobrança,2026-02-23,84,"R$ 2.174,42",Em Aberto,18.0,Nordeste
CONTR_2026_09663,Vértice Asset & Cobrança,2026-01-21,85,"R$ 5.990,18",Em Aberto,82.0,Sudeste
CONTR_2026_09664,Fênix Recuperação de Crédito,2026-04-21,80,"R$ 2.012,83",Insucesso,27.0,Nordeste
CONTR_2026_09665,Vértice Asset & Cobrança,2026-04-06,49,"R$ 3.129,24",Insucesso,9.0,Centro-Oeste
CONTR_2026_09666,Acerta Crédito Integrado,2026-03-16,118,"R$ 10.337,93",Insucesso,76.0,Centro-Oeste
CONTR_2026_09667,Fênix Recuperação de Crédito,2026-01-14,70,"R$ 1.626,55",Insucesso,56.0,Nordeste
CONTR_2026_09668,Fênix Recuperação de Crédito,2026-03-16,75,5551.58,Acordo Firmado,47.0,Nordeste
CONTR_2026_09669,Acerta Crédito Integrado,2026-01-02,92,"R$ 3.752,68",Ajuizado,82.0,Centro-Oeste
CONTR_2026_09670,Acerta Crédito Integrado,2026-04-08,56,"R$ 1.840,96",Acordo Firmado,49.0,Nordeste
CONTR_2026_09671,Vértice Asset & Cobrança,2026-03-02,75,"R$ 4.760,99",Acordo Firmado,14.0,Nordeste
CONTR_2026_09672,Nexus Mediação Financeira,2026-04-18,147,"R$ 4.835,02",Acordo Firmado,74.0,Centro-Oeste
CONTR_2026_09673,Vértice Asset & Cobrança,2026-04-21,100,3574.77,Em Aberto,84.0,Centro-Oeste
CONTR_2026_09674,Fênix Recuperação de Crédito,2026-01-17,64,"R$ 1.484,56",Em Aberto,22.0,Nordeste
CONTR_2026_09675,Vértice Asset & Cobrança,2026-03-19,27,"R$ 2.358,82",Em Aberto,59.0,Nordeste
CONTR_2026_09676,Nexus Mediação Financeira,2026-03-30,120,"R$ 3.793,61",Acordo Firmado,34.0,Sul
CONTR_2026_09677,fênix recuperação de crédito,2026-02-17,59,"R$ 2.823,28",Acordo Firmado,48.0,Nordeste
CONTR_2026_09678,Fênix Recuperação de Crédito,2026-04-01,73,"R$ 2.074,92",Insucesso,69.0,Sudeste
CONTR_2026_09679,Nexus Mediação Financeira,2026-01-08,77,"R$ 4.537,07",Em Aberto,30.0,Nordeste
CONTR_2026_09680,Vértice Asset & Cobrança,2026-02-25,62,"R$ 3.734,17",Acordo Firmado,1.0,Sul
CONTR_2026_09681,Nexus Mediação Financeira,2026-01-17,87,"R$ 6.667,23",Acordo Firmado,26.0,Sudeste
CONTR_2026_09682,Fênix Recuperação de Crédito,2026-03-10,73,"R$ 5.309,81",Acordo Firmado,71.0,Sudeste
CONTR_2026_09683,Vértice Asset & Cobrança,2026-01-12,108,"R$ 2.130,12",Ajuizado,7.0,Sul
CONTR_2026_09684,Acerta Crédito Integrado,2026-02-07,94,"R$ 7.018,33",Ajuizado,5.0,Sudeste
CONTR_2026_09685,Nexus Mediação Financeira,2026-01-18,132,"R$ 4.331,00",Insucesso,84.0,Nordeste
CONTR_2026_09686,Vértice Asset & Cobrança,2026-01-26,133,"R$ 1.802,13",Em Aberto,64.0,Sudeste
CONTR_2026_09687,Vértice Asset & Cobrança,2026-04-05,61,"R$ 1.293,12",Insucesso,92.0,Sudeste
CONTR_2026_09688,Vértice Asset & Cobrança,2026-02-06,80,"R$ 6.123,16",Ajuizado,23.0,Sudeste
CONTR_2026_09689,Vértice Asset & Cobrança,2026-03-11,154,"R$ 6.020,14",Insucesso,8.0,Nordeste
CONTR_2026_09690,Acerta Crédito Integrado,2026-02-10,55,"R$ 9.787,07",Em Aberto,47.0,Nordeste
CONTR_2026_09691,Vértice Asset & Cobrança ,2026-03-20,113,"R$ 8.386,54",Insucesso,80.0,Sul
CONTR_2026_09692,Vértice Asset & Cobrança,2026-02-11,106,"R$ 11.698,37",Em Aberto,41.0,Sudeste
CONTR_2026_09693,Vértice Asset & Cobrança,2026-04-23,64,"R$ 2.929,51",Insucesso,48.0,Nordeste
CONTR_2026_09694,Acerta Crédito Integrado,2026-03-31,65,"R$ 3.865,13",Acordo Firmado,70.0,Sul
CONTR_2026_09695,Vértice Asset & Cobrança,2026-04-25,145,"R$ 1.519,62",Em Aberto,75.0,Nordeste
CONTR_2026_09696,Nexus Mediação Financeira,2026-03-17,144,3849.6,Ajuizado,77.0,Sul
CONTR_2026_09697,Fênix Recuperação de Crédito,2026-02-10,102,"R$ 2.440,81",Ajuizado,66.0,Nordeste
CONTR_2026_09698,Acerta Crédito Integrado,2026-02-16,48,"R$ 9.381,92",Acordo Firmado,49.0,Norte
CONTR_2026_09699,Nexus Mediação Financeira,2026-01-14,127,"R$ 6.539,45",Acordo Firmado,2.0,Centro-Oeste
CONTR_2026_09700,Acerta Crédito Integrado,2026-01-01,48,8809.21,Em Aberto,63.0,Nordeste
CONTR_2026_09701,Acerta Crédito Integrado,2026-01-17,111,"R$ 5.688,37",Acordo Firmado,13.0,Nordeste
CONTR_2026_09702,Fênix Recuperação de Crédito,2026-04-07,41,5755.73,Em Aberto,83.0,Nordeste
CONTR_2026_09703,Acerta Crédito Integrado,2026-02-24,90,"R$ 2.540,87",Acordo Firmado,33.0,Sul
CONTR_2026_09704,Acerta Crédito Integrado,2026-04-03,116,"R$ 6.740,61",Acordo Firmado,25.0,Nordeste
CONTR_2026_09705,Vértice Asset & Cobrança,2026-02-22,15,"R$ 1.977,25",Em Aberto,82.0,Sul
CONTR_2026_09706,Fênix Recuperação de Crédito,2026-04-28,74,"R$ 2.813,73",Acordo Firmado,29.0,Sul
CONTR_2026_09707,Fênix Recuperação de Crédito,2026-04-19,94,"R$ 2.191,94",Acordo Firmado,37.0,Nordeste
CONTR_2026_09708,Vértice Asset & Cobrança,2026-01-31,79,"R$ 16.130,53",Acordo Firmado,75.0,Sul
CONTR_2026_09709,Vértice Asset & Cobrança,2026-03-03,69,"R$ 12.618,19",Em Aberto,,Sul
CONTR_2026_09710,Nexus Mediação Financeira,2026-01-08,85,"R$ 11.590,66",Acordo Firmado,87.0,Sul
CONTR_2026_09711,Fênix Recuperação de Crédito,2026-01-30,121,"R$ 17.316,09",Acordo Firmado,87.0,Nordeste
CONTR_2026_09712,Acerta Crédito Integrado,2026-03-18,131,"R$ 5.941,41",Em Aberto,35.0,Sudeste
CONTR_2026_09713,Vértice Asset & Cobrança,2026-03-21,111,"R$ 12.454,61",Acordo Firmado,3.0,Nordeste
CONTR_2026_09714,Fênix Recuperação de Crédito,2026-03-07,136,"R$ 2.925,56",Acordo Firmado,47.0,Sudeste
CONTR_2026_09715,Vértice Asset & Cobrança,2026-02-14,73,"R$ 3.628,70",Acordo Firmado,62.0,Sudeste
CONTR_2026_09716,Vértice Asset & Cobrança,2026-01-18,107,"R$ 4.345,85",Insucesso,18.0,Centro-Oeste
CONTR_2026_09717,Fênix Recuperação de Crédito,2026-04-09,59,"R$ 1.668,29",Ajuizado,,Nordeste
CONTR_2026_09718,Vértice Asset & Cobrança,2026-02-14,177,"R$ 9.906,09",Em Aberto,52.0,Sudeste
CONTR_2026_09719,Fênix Recuperação de Crédito,2026-01-19,93,"R$ 1.834,49",Em Aberto,73.0,Sul
CONTR_2026_09720,Acerta Crédito Integrado,2026-03-18,114,"R$ 9.238,53",Acordo Firmado,48.0,Sudeste
CONTR_2026_09721,Acerta Crédito Integrado,2026-04-25,37,"R$ 13.971,72",Acordo Firmado,20.0,Nordeste
CONTR_2026_09722,Vértice Asset & Cobrança,2026-03-09,113,"R$ 5.394,69",Acordo Firmado,88.0,Sudeste
CONTR_2026_09723,Acerta Crédito Integrado,2026-03-24,93,"R$ 2.107,02",Insucesso,81.0,sudeste
CONTR_2026_09724,Acerta Crédito Integrado,2026-02-19,103,"R$ 4.069,77",Em Aberto,12.0,Nordeste
CONTR_2026_09725,Fênix Recuperação de Crédito,2026-01-25,90,"R$ 1.947,45",Em Aberto,33.0,Nordeste
CONTR_2026_09726,Vértice Asset & Cobrança ,2026-02-07,86,1833.7,Em Aberto,70.0,Sudeste
CONTR_2026_09727,Acerta Crédito Integrado,2026-04-25,80,"R$ 8.254,54",Em Aberto,94.0,Sudeste
CONTR_2026_09728,Fênix Recuperação de Crédito,2026-04-05,87,3696.44,Acordo Firmado,70.0,Sudeste
CONTR_2026_09729,Fênix Recuperação de Crédito,2026-02-05,134,"R$ 1.200,64",Acordo Firmado,48.0,Nordeste
CONTR_2026_09730,Fênix Recuperação de Crédito,2026-03-09,78,"R$ 1.448,39",Em Aberto,23.0,Nordeste
CONTR_2026_09731,Fênix Recuperação de Crédito,2026-02-25,157,"R$ 9.711,98",Insucesso,,Norte
CONTR_2026_09732,Acerta Crédito Integrado,2026-02-08,91,"R$ 6.033,95",Acordo Firmado,7.0,Nordeste
CONTR_2026_09733,Vértice Asset & Cobrança,2026-03-04,131,"R$ 10.506,00",Acordo Firmado,26.0,Sudeste
CONTR_2026_09734,Acerta Crédito Integrado,2026-01-07,124,"R$ 2.798,76",Insucesso,67.0,Sudeste
CONTR_2026_09735,Acerta Crédito Integrado,2026-04-29,43,"R$ 3.086,73",Em Aberto,57.0,Nordeste
CONTR_2026_09736,Nexus Mediação Financeira,2026-02-27,49,"R$ 5.996,93",Acordo Firmado,25.0,Nordeste
CONTR_2026_09737,Nexus Mediação Financeira,2026-03-21,69,"R$ 6.670,42",Acordo Firmado,67.0,Nordeste
CONTR_2026_09738,Fênix Recuperação de Crédito,2026-02-28,43,"R$ 1.334,37",Em Aberto,79.0,Nordeste
CONTR_2026_09739,Vértice Asset & Cobrança,2026-02-17,77,"R$ 13.087,35",Em Aberto,39.0,Sudeste
CONTR_2026_09740,Nexus Mediação Financeira,2026-01-05,90,9226.31,Em Aberto,68.0,Nordeste
CONTR_2026_09741,Fênix Recuperação de Crédito,2026-04-21,109,"R$ 1.907,03",Ajuizado,38.0,Centro-Oeste
CONTR_2026_09742,Fênix Recuperação de Crédito,2026-03-28,95,"R$ 1.251,88",Acordo Firmado,45.0,Sul
CONTR_2026_09743,Acerta Crédito Integrado,2026-02-05,90,"R$ 8.530,26",Insucesso,64.0,Nordeste
CONTR_2026_09744,Nexus Mediação Financeira,2026-04-06,120,"R$ 12.858,99",Ajuizado,85.0,Sul
CONTR_2026_09745,Vértice Asset & Cobrança,2026-03-29,116,"R$ 3.143,82",Insucesso,54.0,Sul
CONTR_2026_09746,Nexus Mediação Financeira,2026-01-25,147,"R$ 3.134,21",Em Aberto,94.0,Centro-Oeste
CONTR_2026_09747,Acerta Crédito Integrado,2026-02-14,95,"R$ 4.814,10",Acordo Firmado,71.0,Sudeste
CONTR_2026_09748,Vértice Asset & Cobrança,2026-04-02,17,"R$ 6.812,83",Insucesso,13.0,Centro-Oeste
CONTR_2026_09749,Fênix Recuperação de Crédito,2026-01-19,102,"R$ 6.415,93",Ajuizado,50.0,Sul
CONTR_2026_09750,fênix recuperação de crédito,2026-01-07,158,"R$ 8.184,40",Em Aberto,43.0,Nordeste
CONTR_2026_09751,Vértice Asset & Cobrança,2026-04-18,120,"R$ 1.805,10",Em Aberto,7.0,Sul
CONTR_2026_09752,Fênix Recuperação de Crédito,2026-02-27,127,"R$ 4.867,92",Acordo Firmado,87.0,Sudeste
CONTR_2026_09753,Vértice Asset & Cobrança,2026-04-15,92,"R$ 4.729,43",Acordo Firmado,44.0,Sudeste
CONTR_2026_09754,Acerta Crédito Integrado,2026-03-22,117,"R$ 16.164,05",Em Aberto,64.0,Centro-Oeste
CONTR_2026_09755,Fênix Recuperação de Crédito,2026-03-07,129,"R$ 13.720,55",Ajuizado,7.0,Nordeste
CONTR_2026_09756,Vértice Asset & Cobrança,2026-03-21,79,"R$ 8.137,92",Acordo Firmado,10.0,Nordeste
CONTR_2026_09757,Fênix Recuperação de Crédito,2026-02-08,74,"R$ 11.674,39",Acordo Firmado,78.0,Sudeste
CONTR_2026_09758,Vértice Asset & Cobrança ,2026-01-18,103,"R$ 8.044,66",Acordo Firmado,69.0,Sudeste
CONTR_2026_09759,Fênix Recuperação de Crédito,2026-04-13,-999,"R$ 7.573,45",Em Aberto,62.0,Sudeste
CONTR_2026_09760,Nexus Mediação Financeira,2026-01-01,15,"R$ 2.414,88",Acordo Firmado,19.0,Nordeste
CONTR_2026_09761,fênix recuperação de crédito,2026-03-04,84,"R$ 6.001,90",Acordo Firmado,,Sul
CONTR_2026_09762,Fênix Recuperação de Crédito,2026-01-03,31,13588.4,Insucesso,62.0,Nordeste
CONTR_2026_09763,Vértice Asset & Cobrança ,2026-01-21,86,8134.35,Acordo Firmado,78.0,Sudeste
CONTR_2026_09764,fênix recuperação de crédito,2026-01-30,140,"R$ 5.840,84",Ajuizado,67.0,Sudeste
CONTR_2026_09765,Acerta Crédito Integrado,2026-01-11,71,2693.21,Acordo Firmado,7.0,Sudeste
CONTR_2026_09766,Fênix Recuperação de Crédito,2026-01-22,81,"R$ 6.875,98",Em Aberto,30.0,Nordeste
CONTR_2026_09767,Nexus Mediação Financeira,2026-04-21,109,"R$ 3.331,35",Em Aberto,91.0,Sudeste
CONTR_2026_09768,Acerta Crédito Integrado,2026-02-26,119,"R$ 1.537,29",Acordo Firmado,36.0,Nordeste
CONTR_2026_09769,Vértice Asset & Cobrança ,2026-03-30,118,"R$ 2.567,92",Ajuizado,75.0,Sudeste
CONTR_2026_09770,Fênix Recuperação de Crédito,2026-01-03,91,"R$ 3.665,20",Insucesso,100.0,Nordeste
CONTR_2026_09771,Acerta Crédito Integrado,2026-01-30,107,"R$ 29.720,06",Acordo Firmado,16.0,Nordeste
CONTR_2026_09772,Vértice Asset & Cobrança,2026-03-29,105,8338.02,Acordo Firmado,81.0,Sul
CONTR_2026_09773,Fênix Recuperação de Crédito,2026-02-14,68,"R$ 2.839,51",Acordo Firmado,19.0,sudeste
CONTR_2026_09774,Vértice Asset & Cobrança,2026-02-05,37,"R$ 8.385,62",Ajuizado,35.0,Sudeste
CONTR_2026_09775,Acerta Crédito Integrado,2026-03-28,63,"R$ 3.413,04",Em Aberto,38.0,Sudeste
CONTR_2026_09776,Vértice Asset & Cobrança,2026-04-28,133,5881.36,Acordo Firmado,58.0,Nordeste
CONTR_2026_09777,Nexus Mediação Financeira,2026-03-13,156,"R$ 8.434,06",Em Aberto,56.0,Sudeste
CONTR_2026_09778,Vértice Asset & Cobrança ,2026-03-05,87,"R$ 7.951,45",Em Aberto,63.0,Nordeste
CONTR_2026_09779,Vértice Asset & Cobrança,2026-02-23,132,"R$ 1.954,31",Em Aberto,48.0,Centro-Oeste
CONTR_2026_09780,Nexus Mediação Financeira,2026-03-09,81,"R$ 9.930,25",Acordo Firmado,66.0,Sudeste
CONTR_2026_09781,Vértice Asset & Cobrança,2026-02-19,100,"R$ 14.015,72",Insucesso,63.0,Sudeste
CONTR_2026_09782,Vértice Asset & Cobrança,2026-04-13,71,"R$ 2.529,09",Em Aberto,91.0,Sudeste
CONTR_2026_09783,Nexus Mediação Financeira,2026-04-17,120,"R$ 3.198,03",Acordo Firmado,59.0,Centro-Oeste
CONTR_2026_09784,fênix recuperação de crédito,2026-01-31,70,15119.05,Acordo Firmado,51.0,Sul
CONTR_2026_09785,Nexus Mediação Financeira,2026-01-29,63,"R$ 21.775,62",Em Aberto,65.0,Nordeste
CONTR_2026_09786,Acerta Crédito Integrado,2026-02-28,91,"R$ 4.221,10",Acordo Firmado,66.0,Sul
CONTR_2026_09787,Fênix Recuperação de Crédito,2026-02-05,114,"R$ 1.375,74",Em Aberto,52.0,Sudeste
CONTR_2026_09788,Fênix Recuperação de Crédito,2026-03-18,94,"R$ 14.707,20",Em Aberto,79.0,Sudeste
CONTR_2026_09789,Nexus Mediação Financeira,2026-04-15,75,"R$ 1.328,60",Em Aberto,65.0,Sul
CONTR_2026_09790,Fênix Recuperação de Crédito,2026-03-14,63,"R$ 3.203,95",Acordo Firmado,70.0,Sudeste
CONTR_2026_09791,Vértice Asset & Cobrança,2026-04-29,39,"R$ 1.669,85",Em Aberto,30.0,Nordeste
CONTR_2026_09792,Nexus Mediação Financeira,2026-03-26,76,"R$ 4.784,58",Acordo Firmado,44.0,Nordeste
CONTR_2026_09793,Fênix Recuperação de Crédito,2026-04-25,85,"R$ 1.391,48",Em Aberto,64.0,Centro-Oeste
CONTR_2026_09794,Vértice Asset & Cobrança,2026-03-08,106,"R$ 2.477,10",Ajuizado,91.0,Sudeste
CONTR_2026_09795,Nexus Mediação Financeira,2026-03-30,54,"R$ 4.270,24",Em Aberto,81.0,Centro-Oeste
CONTR_2026_09796,Nexus Mediação Financeira,2026-03-30,110,"R$ 1.585,32",Em Aberto,40.0,Nordeste
CONTR_2026_09797,fênix recuperação de crédito,2026-03-17,72,4473.7,Insucesso,88.0,Sudeste
CONTR_2026_09798,Nexus Mediação Financeira,2026-04-03,74,"R$ 2.740,20",Em Aberto,59.0,Sul
CONTR_2026_09799,Vértice Asset & Cobrança,2026-01-11,127,"R$ 2.752,46",Ajuizado,50.0,Nordeste
CONTR_2026_09800,fênix recuperação de crédito,2026-04-26,15,"R$ 15.025,85",Em Aberto,86.0,Nordeste
CONTR_2026_09801,Acerta Crédito Integrado,2026-01-11,53,"R$ 7.059,61",Acordo Firmado,15.0,Sudeste
CONTR_2026_09802,Fênix Recuperação de Crédito,2026-04-23,91,"R$ 14.459,30",Em Aberto,21.0,Sudeste
CONTR_2026_09803,Fênix Recuperação de Crédito,2026-01-26,89,"R$ 5.486,45",Acordo Firmado,91.0,Nordeste
CONTR_2026_09804,Nexus Mediação Financeira,2026-02-22,38,13085.05,Insucesso,16.0,Sudeste
CONTR_2026_09805,Nexus Mediação Financeira,2026-01-14,75,"R$ 10.283,18",Acordo Firmado,47.0,Sudeste
CONTR_2026_09806,Acerta Crédito Integrado,2026-03-05,118,"R$ 31.895,48",Em Aberto,78.0,Nordeste
CONTR_2026_09807,Acerta Crédito Integrado,2026-03-21,55,4696.87,Ajuizado,68.0,Nordeste
CONTR_2026_09808,Nexus Mediação Financeira,2026-04-30,122,"R$ 7.155,71",Acordo Firmado,88.0,Sul
CONTR_2026_09809,Vértice Asset & Cobrança ,2026-01-10,68,"R$ 2.075,75",Insucesso,77.0,Centro-Oeste
CONTR_2026_09810,Nexus Mediação Financeira,2026-01-31,33,"R$ 15.224,90",Em Aberto,5.0,Sudeste
CONTR_2026_09811,Fênix Recuperação de Crédito,2026-04-05,114,"R$ 3.743,70",Em Aberto,33.0,Nordeste
CONTR_2026_09812,Acerta Crédito Integrado,2026-02-05,97,"R$ 13.622,54",Acordo Firmado,72.0,Sudeste
CONTR_2026_09813,Vértice Asset & Cobrança,2026-01-10,46,"R$ 1.730,76",Insucesso,56.0,Nordeste
CONTR_2026_09814,Acerta Crédito Integrado,2026-01-26,73,"R$ 4.820,66",Ajuizado,39.0,Sudeste
CONTR_2026_09815,Vértice Asset & Cobrança ,2026-01-20,141,1207.01,Acordo Firmado,83.0,Nordeste
CONTR_2026_09816,Nexus Mediação Financeira,2026-02-13,109,"R$ 3.889,43",Acordo Firmado,10.0,Centro-Oeste
CONTR_2026_09817,Nexus Mediação Financeira,2026-03-03,123,"R$ 1.634,24",Em Aberto,39.0,Nordeste
CONTR_2026_09818,Vértice Asset & Cobrança,2026-03-14,55,"R$ 4.181,73",Insucesso,83.0,Sudeste
CONTR_2026_09819,Vértice Asset & Cobrança,2026-03-20,126,"R$ 5.257,34",Ajuizado,31.0,Sudeste
CONTR_2026_09820,Vértice Asset & Cobrança,2026-01-09,47,"R$ 10.761,90",Em Aberto,78.0,Sudeste
CONTR_2026_09821,Nexus Mediação Financeira,2026-03-12,48,"R$ 2.950,86",Em Aberto,89.0,Nordeste
CONTR_2026_09822,Acerta Crédito Integrado,2026-03-31,115,5382.88,Acordo Firmado,8.0,Sudeste
CONTR_2026_09823,Nexus Mediação Financeira,2026-01-24,50,"R$ 1.543,84",Acordo Firmado,4.0,Sudeste
CONTR_2026_09824,Fênix Recuperação de Crédito,2026-01-12,135,"R$ 13.438,34",Acordo Firmado,5.0,Nordeste
